,id,type,y,centroid mean,centroid var,rolloff mean,rolloff var,zero mean,zero var,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var
5865,55,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1880.882267,161483.0612,4110.913824,1127429.847,0.081020621,0.000542849,4.041238354,2201.117704,20.46017485,17.61984831,-82.96897909,1523.672435,122.5446571,367.2239363,-16.6306304,118.7711644,39.9999552,93.26710762,-14.99494763,137.4717899
5888,56,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1468.920901,290631.3923,3213.421602,1976175.357,0.054928991,0.001012592,3.096968353,4102.962585,24.46121863,19.91878798,-164.8335034,4761.396321,123.3907752,562.32246,4.265436424,485.0006177,48.76637516,124.2397538,-5.150835629,241.3892357
5911,57,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1740.77481,328752.9075,3789.643441,1740501.505,0.075355045,0.001389301,-1.041179306,3373.441107,29.92610491,28.91397433,-137.9521852,4389.801037,121.5872108,512.0503932,-13.2301131,266.0814957,43.29928447,180.4352935,-10.73705449,161.3267727
5934,58,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1794.643038,266791.0388,4158.954567,1611960.221,0.073155887,0.001029949,5.161485898,2600.389213,26.95010648,23.15225859,-101.4923969,3319.475367,120.4871643,402.4312415,-0.384811145,387.9605091,49.05777345,169.3033179,-15.8840748,127.9600189
5957,59,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1535.203675,565033.2058,3508.376408,4071044.632,0.052508781,0.000970673,2.616737454,5017.716129,26.57395022,24.00239781,-185.1511129,7334.355035,120.5102866,1327.624523,29.73897846,440.8050086,56.39657351,432.3341731,-3.04598474,351.8257344
5980,60,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1371.437932,520627.4429,3064.86754,3403786.874,0.042844976,0.001121699,4.153137553,4531.295842,27.48116896,20.96509941,-178.5919967,3802.204182,130.1790889,1008.704912,12.13148548,245.2572767,47.03409245,125.729621,2.656439428,172.2589285
6003,61,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1397.897732,379147.9591,3101.282022,2769343.887,0.048550675,0.000706483,0.574654463,4899.927022,27.59307708,20.57431242,-186.4652815,4647.307542,135.8318689,842.009968,5.910087141,260.0140383,45.86268904,144.2218232,-5.721694528,177.9608059
6026,62,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2167.857988,283508.3189,4796.370764,1090738.708,0.102424752,0.001546158,2.944348681,2169.364798,22.20117728,20.41905897,-93.94252009,1593.30948,109.1383783,369.6626316,-11.85237715,202.21168,41.55633754,206.5941101,-19.46273854,113.220919
6049,63,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1615.814718,602320.1775,3661.061841,3632949.752,0.058288669,0.001269107,1.951907062,4719.044787,20.51686075,24.2592382,-185.5796897,5603.213458,118.4441929,1309.550495,17.87807873,318.9287707,48.84113664,324.2268547,-2.111388338,192.1289476
6072,64,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1513.26264,197118.7653,3239.828988,1269263.181,0.060172905,0.000666299,-5.081956007,5555.813584,23.02538952,27.30942307,-217.627887,3458.163157,128.3257652,658.5272866,-7.496471381,266.4009028,39.19128007,260.7134314,-2.557940632,205.1846461
6095,65,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",894.25266,162327.5683,1638.885413,858674.8789,0.038671118,0.000443436,-5.375561758,7619.637994,28.48122683,19.90966295,-250.8112036,5271.243196,163.1215485,702.0630754,-3.853344401,967.7567026,30.11886366,387.4603808,5.561975068,437.4827001
6118,66,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1699.470371,107126.0745,3238.468557,586827.1936,0.09869451,0.000692106,2.268354225,2864.566542,23.46299386,19.29832847,-102.5379764,1930.914877,135.7644889,364.990472,-46.8599823,225.4552907,32.73829662,195.416334,-11.11531036,132.8671621
6141,67,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",858.2503389,285681.6744,1445.912859,1568272.254,0.03540569,0.000606615,-7.920417668,11411.23533,27.99404361,21.10120891,-328.6786227,7264.76305,167.049625,952.5964813,12.95663453,1304.893901,28.81250853,334.3556181,11.26071082,473.8986977
6164,68,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1130.605716,193901.5843,2215.79164,1323852.735,0.050218402,0.000523146,-2.507406127,6446.54011,27.07380915,24.22889222,-229.3841997,2330.910188,157.3377489,881.2928224,-16.7686099,301.0068053,31.87931582,233.2192029,-0.112906757,188.8688135
6187,69,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1328.01725,175048.5962,2755.991268,721655.9261,0.061079821,0.001014056,-1.042871932,5685.444314,25.46310923,23.21384042,-217.2354372,2648.291777,136.1174085,697.8805737,-10.32146881,228.694548,51.39417909,249.8592626,2.675957614,210.9826886
6210,70,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1934.414266,250336.7592,4045.780058,1249464.896,0.094814377,0.001429577,2.706043624,2502.213081,26.2233581,24.79770063,-99.35325815,2686.763801,117.6281252,569.7689977,-29.90493411,242.0882103,40.78470819,233.1599184,-15.26207279,129.7276135
6233,71,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1260.72568,334367.9919,2418.579329,1559897.219,0.060557852,0.000892363,-8.023521835,5369.686867,31.71976435,32.7314392,-185.815588,6422.692781,155.379964,1149.010228,-25.05179352,535.571373,20.48480443,279.5761128,-3.825628706,571.9102739
6256,72,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1710.526331,167594.1298,3556.058264,1058025.196,0.082177734,0.000593333,0.581232369,2650.037027,20.52466445,20.40567862,-96.33514048,1782.222046,131.959169,446.9337514,-26.30862263,299.4805481,36.00535576,196.4746441,-22.82482225,179.5150988
6279,73,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1549.590888,259032.4105,3291.734023,1601567.088,0.069719371,0.000868322,-1.249089868,4185.101108,29.35861336,26.58783514,-167.0003499,2664.815225,132.3980969,794.9199747,-17.2348411,482.4005766,46.93032933,190.9499649,-3.654571251,202.570008
6302,74,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1533.255617,453772.076,3116.063147,1953251.783,0.071054763,0.001829515,-6.083298843,5930.877187,28.52363383,26.06768526,-207.3040796,11812.43505,130.972341,836.7828293,-18.45392639,502.4790722,33.3020439,370.8170799,-3.884525399,446.6087087
6325,75,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2187.079387,152069.3546,4842.258187,621909.8797,0.11361472,0.001491896,6.153912566,1676.219447,27.15073184,20.7358249,-60.77215788,1579.048838,105.4832789,299.0616604,-16.90623972,155.3845868,40.64480999,124.0593321,-15.0512931,64.64150455
6348,76,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1322.778258,405703.515,2592.731195,1815822.632,0.066561819,0.001674282,-2.644608892,5639.640966,28.57887752,22.05916165,-183.7442954,6364.400965,159.7252016,1944.546332,-23.200335,702.4136443,43.11651288,578.2059808,-9.450682217,399.001156
6371,77,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1513.027451,93734.98982,2922.439589,473914.2021,0.087842554,0.000526205,0.168953539,3471.035737,25.58614122,24.15002592,-118.2800594,1632.426262,152.9661791,464.2674489,-46.51452526,248.0661353,31.1365168,133.3383617,-17.27007396,154.1864381
6394,78,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1142.150687,325295.7719,2218.796273,1690186.142,0.049718008,0.001445988,-6.736797111,9653.404988,24.86167528,25.40491144,-302.886815,7565.565504,150.2275736,840.4408832,-3.638524428,771.2065025,26.83519648,285.4718368,-0.243752986,323.9149351
6417,79,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",962.8442738,284399.0521,1752.777696,1655760.481,0.045733406,0.000605034,-4.433990168,7325.550643,24.02040103,21.89583411,-229.2338541,5077.948016,180.3819802,1436.163648,4.501058534,725.5085644,24.2121935,302.5503652,1.144925068,449.8037218
6440,80,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2051.090176,578542.518,4438.168434,2861820.448,0.089486056,0.002111226,4.082346686,2517.562824,22.29807853,30.40566278,-100.8047419,2950.449571,111.5832921,818.9720739,-13.1598888,461.0321707,44.58070803,176.7404839,-5.986617976,200.5695842
6463,81,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2099.737168,394151.4235,4412.069858,1754797.439,0.100891776,0.00233536,3.993060454,1987.447359,23.63015529,29.92368337,-74.11407188,2217.120501,107.6861909,573.2164605,-21.20390097,304.4769266,47.27615547,254.6564137,-5.937559377,224.7428867
6486,82,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2254.058106,316500.1132,4800.852675,1308388.785,0.10607702,0.00218816,3.820101643,1824.533772,24.14879913,26.37553733,-68.59724471,1460.711475,101.3093487,491.1436062,-16.88884834,302.0210724,51.5417359,290.1263651,-10.20686001,184.5970679
6509,83,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1436.186165,299960.7151,2924.843296,1657403.641,0.059516942,0.000821934,2.336715476,3971.535044,26.48236417,29.68722145,-148.5363732,3860.943847,141.2381216,731.4030408,-15.84197768,484.2833246,44.68473618,279.4384663,0.993488371,237.5979209
6532,84,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1965.546623,273579.9356,4060.36922,1098508.039,0.092993732,0.001532862,2.421889517,2099.048393,25.67113568,36.69461435,-80.2493395,2349.598391,108.1736708,517.043399,-23.83280756,277.3012749,52.56716403,263.4717918,-6.450221431,195.7992516
6555,85,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1595.963267,279238.3869,3291.266636,1184294.592,0.069212542,0.001257108,3.665524699,3582.019698,30.06462766,29.15816535,-146.0304892,3184.325729,124.6710943,630.4740789,-17.91257708,536.8218828,49.17533268,265.6289387,-0.212659598,230.7583283
6578,86,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1879.639085,281108.2026,4030.832009,1399331.224,0.078343023,0.000906125,2.400375756,2963.152071,20.70067447,27.06772329,-122.3583197,3967.041468,111.4938857,718.9718832,-13.69151533,398.9281012,53.83050748,277.6016279,-2.658902794,223.1096386
6601,87,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1587.45039,325708.1449,3155.073299,1535644.16,0.073836074,0.001354119,-3.098675991,4324.358519,27.37585528,31.39203578,-170.9644522,5725.913566,124.8876558,710.5497456,-19.27259111,584.9891882,39.19922248,374.9546023,-3.708524826,251.2428904
6624,88,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1622.867558,234481.3818,3527.05521,1477689.775,0.066036443,0.000694641,4.780883581,3005.937425,24.92490429,26.76151227,-121.9050262,3054.053903,123.252707,478.0637814,-8.480275743,517.7687919,51.6098795,221.4362414,-0.063497207,182.7110172
6647,89,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1321.464896,512345.3774,2583.450218,2386795.513,0.052480015,0.001251795,-0.537763217,5593.295148,25.0053581,22.73727717,-205.2726914,5276.88497,141.0011442,1021.892752,-8.944461346,483.5448467,36.97591927,272.2685605,6.41374854,250.6620119
6670,90,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1926.845023,271368.5596,3882.787064,1042504.929,0.099001105,0.001749408,3.737943625,2349.098859,24.63426858,28.81182204,-91.63777558,1767.826265,115.9085123,578.7848491,-30.17487408,220.097018,52.2747621,220.6581774,-5.045193852,239.3863721
6693,91,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1563.23647,375604.3297,3233.727914,1547664.77,0.064718462,0.001334134,-3.180861498,4978.329364,26.74210125,30.04433642,-193.9169814,5061.259092,125.5357063,733.1856045,-20.87044483,586.0843273,46.34613893,321.7158276,-2.686969485,364.8911718
6716,92,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2334.097936,181093.698,4837.275504,624738.1319,0.12113198,0.001324667,5.361818447,1590.764664,21.34332241,26.11599579,-50.78650329,738.2900309,96.75800993,237.3042039,-24.35815147,185.5985724,66.10009818,141.3003549,-14.68544993,74.10946284
6739,93,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1537.483173,340012.9728,3054.017476,1180624.704,0.068073219,0.001890244,-9.790851603,5276.089844,29.95155389,25.16800622,-213.5217736,4196.516768,117.260336,627.0737504,-21.88673261,513.2112203,45.62709669,290.7666845,-10.28688259,300.1531473
6762,94,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1475.208327,343807.411,3109.219261,1535764.932,0.062931126,0.000972313,5.661975693,2941.542933,25.67110072,26.58859272,-104.408983,2097.923954,136.3459649,881.6781382,-20.89944821,377.339256,52.87026419,212.3860857,2.057586368,197.4223359
6785,95,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1552.208586,401909.8001,3212.520213,1360005.738,0.066735177,0.003320633,2.524959295,3124.621153,25.51362565,23.86715788,-124.9037182,2612.351374,127.53534,710.4205772,-23.37173745,313.9191517,47.31602617,208.1117055,0.542059682,232.7094209
6808,96,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1753.891004,325756.0863,3504.979504,1325741.925,0.097283415,0.002086189,7.262936729,2237.113803,23.83332071,28.35153306,-69.96284085,2337.835527,124.194922,582.3560456,-32.3997604,328.5688361,47.69124368,167.364547,1.405462728,125.3413614
6831,97,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1559.938618,582484.2112,3174.636798,1936938.33,0.067046693,0.002716227,3.266819064,3781.055612,26.88624364,26.99759154,-148.5830234,3745.671971,126.867929,993.7612509,-19.47413435,533.2107699,52.77436841,184.5305434,8.589973093,215.3444444
6854,98,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1425.42348,268677.226,2980.070119,1200334.321,0.061766064,0.000961032,0.229006263,3401.944204,25.28842455,25.45656392,-139.662613,2065.65583,128.8132968,593.1093281,-20.25374009,368.9963361,49.4287995,210.7300766,-2.136077299,179.305386
6877,99,country,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2156.592506,339234.9493,4476.310581,1294279.679,0.108189499,0.002909759,5.798795651,1625.796583,23.83095183,24.00455771,-42.10928497,2052.728147,106.3256061,572.984779,-24.22161756,260.1421363,44.66330834,151.673967,-12.31538461,126.2715234
6900,0,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2295.772581,900969.8183,4884.139433,3897929.795,0.096194813,0.00704052,2.238052696,2266.070876,18.02209411,25.14239581,-111.4320151,4385.804208,94.08266456,1435.652549,12.51586569,567.8240766,16.74800603,199.7992258,8.177988222,156.2191423
6923,1,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3291.141959,554935.4731,6516.748501,2072432.048,0.188539774,0.004403633,6.600504528,530.6845492,18.16842588,19.36779666,-28.86166785,1153.025278,51.98861486,525.3457185,-7.582246882,380.5442057,21.59035129,181.9783769,8.116942062,79.84759131
6946,2,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3590.729139,498868.8051,8072.923045,836817.8412,0.153326747,0.004533445,3.942885541,744.0599022,29.47412943,27.52284459,-53.1508243,1361.415812,57.19364221,265.9883334,21.19858857,239.7468151,11.35480129,263.4356398,18.13705618,124.9112722
6969,3,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3048.067395,781774.6745,6211.953522,1965732.95,0.149453049,0.004706578,10.19661095,905.94831,16.30697222,16.55666048,-44.36072168,3161.176219,52.20245504,714.2775317,3.316134362,650.1275983,43.83633395,189.417722,12.63264484,127.77196
6992,4,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3329.355207,641859.9943,7197.239451,1939353.439,0.169030856,0.005136663,0.400144816,1160.594388,22.03873122,32.94486136,-83.64334838,2142.487057,64.45977391,406.3002461,5.676718066,383.948336,2.695814182,191.4123445,0.788550176,167.7068376
7015,5,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2722.04865,437027.5784,5468.064816,1685428.284,0.144572508,0.003858018,8.178434558,761.0270023,20.04111826,22.43390578,-24.67009268,1558.67376,73.74837383,581.1723191,-11.57188175,297.0883998,28.38438005,211.3243964,6.213934157,122.5973744
7038,6,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2848.369459,149003.714,5508.168321,831597.5874,0.16356892,0.00134543,6.572439524,636.7440144,19.84616266,21.38174874,-14.54061014,957.2235605,65.19815542,292.8245583,-19.83353017,337.4216831,31.49208535,228.2630145,-4.826239102,139.5807089
7061,7,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3099.097736,546328.1186,6097.877623,1712245.767,0.140190468,0.002865026,4.476243092,844.1493249,25.47724558,26.93146784,-53.47563455,1765.379951,56.16490678,782.1456324,-6.282130772,326.0606744,31.67293896,316.6212549,4.672526385,131.6370622
7084,8,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2802.197885,310301.8323,5448.701626,1176398.575,0.164408082,0.003159687,4.624449504,806.8276849,17.21334086,18.51817551,-32.39250455,1609.879823,65.00375047,415.4560188,-26.70442144,384.3590113,30.27764162,216.6260915,5.75364623,164.1384275
7107,9,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3015.26522,567050.1399,5952.737157,1965573.692,0.17050327,0.004748185,0.965053069,1240.232152,31.25025352,29.41572459,-69.02633452,4142.851476,63.17794822,621.7376913,-15.85666118,538.560157,28.018415,155.9982803,8.206956066,151.8992767
7130,10,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2876.978348,338360.4955,5864.859988,1126445.007,0.150232785,0.003551736,9.336808502,535.8913761,16.37344125,23.16046859,-6.880402727,1162.981628,61.13881129,383.1609602,-16.65173714,296.0638433,27.4277755,128.1986577,7.700012683,152.7845532
7153,11,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3131.408767,628413.9456,6862.231218,1445181.458,0.130812818,0.005444048,5.295752718,712.7867955,33.57313092,30.79135078,-41.33206829,1513.911914,62.83319836,518.7229514,7.328916406,356.9701586,12.14586974,174.1208836,6.365657838,107.0259535
7176,12,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2739.272843,489418.9387,5710.305005,1882518.411,0.131840858,0.003866276,6.0775665,1035.658483,16.94865163,19.50273036,-57.60288926,2349.563533,68.37274495,674.3936007,-15.27152758,379.7486213,23.40078209,233.6204857,14.84029035,133.8821297
7199,13,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3392.403033,592449.414,7205.410383,1353986.182,0.15954306,0.004853588,6.046097762,782.6067312,30.01054993,30.54873463,-40.01191212,2634.764517,56.21279317,406.6190209,23.67314529,307.8593008,31.87226721,208.3268033,2.434387483,113.5843004
7222,14,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3089.054781,285155.169,6532.272438,958948.0551,0.156472944,0.002690209,6.09780095,530.5588804,22.5765378,16.39696485,-23.81680911,1054.314598,61.15302337,367.3906099,-0.970597969,173.5960431,25.32966967,115.7976042,0.389806754,69.72665279
7245,15,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2358.370874,689856.5309,5430.423442,5153663.11,0.089997048,0.001553741,5.633802074,1390.701515,27.66643705,35.47379137,-47.02386856,2501.132133,103.8411011,886.1889688,22.17627687,400.3631804,9.248707513,185.0645142,2.247449779,145.8656974
7268,16,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2524.536505,521894.9935,5346.143487,2431744.917,0.114520879,0.002254445,8.832598248,949.5299346,20.74047046,20.02734743,-35.91160335,1880.614906,83.59265068,739.3388674,-2.726694717,313.7895939,32.3658982,162.9038063,9.191101446,75.98620899
7291,17,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2565.030179,888447.2877,5389.802473,3837017.73,0.120787155,0.004204258,-1.14179674,1886.144168,29.54036583,34.55644588,-98.08397457,3446.286622,92.40398796,862.4173273,2.667705627,431.9227136,19.28072732,280.9195528,3.614784589,190.0447163
7314,18,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3043.128355,455608.8866,6840.24732,1588676.661,0.14351078,0.002756318,2.788962,1336.191801,27.80861472,34.87920351,-73.36182611,3784.836502,71.78665539,516.4232136,12.17755987,552.8565421,1.348887714,446.5898065,4.524897021,233.5227782
7337,19,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2117.050331,925399.9098,4197.614178,4733210.059,0.103529251,0.002787365,4.396823398,2668.394625,24.27900152,24.31795851,-95.17499977,8583.680432,109.3843306,1639.05612,-30.16559549,859.8557822,16.34743469,254.4853805,20.02423575,304.1816575
7360,20,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2119.69497,512942.0272,4355.432526,1965221.444,0.103353622,0.002215358,1.352603268,2293.84045,26.17686458,28.86616043,-103.5487229,2893.740248,105.7093507,1414.786038,-14.35396814,439.8764611,36.75308466,233.0927703,-10.39331945,198.5404828
7383,21,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3248.200284,684888.1847,7421.560342,2760206.563,0.124057882,0.002030376,1.624125876,1870.086649,19.67830231,19.41490347,-115.2516508,2529.213132,70.42514046,483.0690159,31.27109003,820.8131982,11.20190652,250.7075407,13.05132834,125.957934
7406,22,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3708.313316,802668.7883,7809.124614,1699601.115,0.172907204,0.008347491,3.194692047,948.6435721,27.56713906,45.24065065,-71.87228673,2089.711901,46.87021341,456.8611829,21.07422315,224.4250945,29.9245044,184.8293797,9.485050264,139.7349262
7429,23,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3168.153431,702077.668,6731.020565,1987736.094,0.150959151,0.006603715,3.054091379,799.3678117,26.91010306,29.49582863,-32.18872378,2753.744412,60.01512542,770.8442595,3.390051324,406.0175073,18.98042214,379.9706971,4.316137403,287.3669024
7452,24,disco,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2625.371192,343298.6237,5607.42971,2112797.444,0.120289411,0.001512149,-0.276054038,1240.365387,29.76028028,38.80564358,-69.52636569,2324.635467,83.04765283,441.6501986,-16.5924992,306.346972,0.126471129,190.1049506,7.406836133,104.8343709
